number_of_episode,reward
100209,-26.5136324892111
100210,-22.0408506695961
100211,-10.8479018280046
100212,-20.3379750252458
100213,-24.9445731137146
100214,-24.2679931603445
100215,-21.7741481315005
100216,-22.8783565804946
100217,-24.6810933742554
100218,-30.4520904910269
100219,-20.6221998035983
100220,-19.9187681914588
100221,-18.4584084052615
100222,-22.458413025881
100223,-26.4011873385986
100224,-16.3915725773271
100225,-15.1687203980251
100226,-19.5784326677777
100227,-7.39540480406441
100228,-27.1755924323648
100229,-24.3396658813414
100230,-25.4890834087206
100231,-21.1796820372869
100232,-25.5685408470103
100233,-25.9580470210006
100234,-14.7316415333797
100235,-29.2704830355085
100236,-17.2838006409771
100237,-25.029824056661
100238,-25.7063630316502
100239,-18.1907874726298
100240,-15.0493598629354
100241,-27.5460263177977
100242,-23.2031844884365
100243,-26.9376779869418
100244,-20.7480712178094
100245,-17.5360628656225
100246,-26.8220125507285
100247,-21.6210983207577
100248,-20.7252460581708
100249,-22.1707275114996
100250,-20.8677636387644
100251,-23.092287651431
100252,-26.1079348735863
100253,-23.7312806883151
100254,-13.3714572731584
100255,-30.8274287536759
100256,-24.0184584924252
100257,-16.2836918165631
100258,-19.0954508837174
100259,-25.1591577808256
100260,-19.1859736112773
100261,-15.5774297029192
100262,-15.2064359286912
100263,-13.2018135144269
100264,-21.7180793514546
100265,-19.927613959425
100266,-17.2689612004011
100267,-20.6196764371423
100268,-22.1738954984187
100269,-16.0359380296263
100270,-23.8339407967204
100271,-25.260817146472
100272,-21.4046211341977
100273,-14.6278483593813
100274,-24.7318304415956
100275,-22.688289494294
100276,-28.7634930453232
100277,-19.5795709616552
100278,-17.5544586208584
100279,-20.865025344329
100280,-16.6125648811217
100281,-18.2068435299894
100282,-14.7795556775743
100283,-19.6112998898537
100284,-22.7963523192953
100285,-19.0440189220053
100286,-27.6479260782712
100287,-21.6509651448908
100288,-17.8747098836901
100289,-19.2125532981237
100290,-11.9357567369694
100291,-22.8572750259571
100292,-33.1694305711018
100293,-23.3310094731298
100294,-23.9603680109842
100295,-22.5850791517958
100296,-28.8742722693947
100297,-8.57710732836501
100298,-16.1725930362524
100299,-25.701854503034
100300,-24.1606235951008
100301,-24.3234720704644
100302,-23.4705330113026
100303,-5.71586369333981
100304,-17.0202895113915
100305,-17.0262485758592
100306,-17.970751905303
100307,-20.9602571960145
100308,-16.4537734639475
100309,-24.3926400517082
100310,-22.2752470052
100311,-24.3928717132038
100312,-9.15610293599012
100313,-28.6013007419987
100314,-24.6481251423138
100315,-15.3825624836281
100316,-16.7657512872491
100317,-16.3649635818479
100318,-14.8780449718151
100319,-10.5985513479779
100320,-9.79323310657255
100321,-14.7206987286219
100322,-8.41309185610729
100323,-23.4756209647763
100324,-16.8236018857151
100325,-19.1585097588939
100326,-14.0967655204026
100327,-10.3238997487065
100328,-20.1547306652614
100329,-16.8922673461011
100330,-20.2989389212989
100331,-20.5999733727385
100332,-13.0102224882992
100333,-27.1707312440837
100334,-12.1889058358845
100335,-11.9054175414689
100336,-12.0745670043819
100337,-10.5930914782772
100338,-14.3767361019
100339,-24.4613000063261
100340,-17.546940390878
100341,-13.6852069805365
100342,-14.7662849745354
100343,-12.6412784004762
100344,-14.1210980316305
100345,-27.5205664603037
100346,-3.5643313184749
100347,-16.8462210059985
100348,-24.5667997484235
100349,-12.0169305402826
100350,-19.3075185193727
100351,-15.4596161402698
100352,-20.4516915362606
100353,-32.2830198754439
100354,-13.1325326498134
100355,-16.8269829751575
100356,-17.847298179599
100357,-12.4440848120463
100358,-19.3633782021808
100359,-14.0276759921418
100360,-22.8144135617332
100361,-20.1618332995627
100362,-14.0229197474504
100363,-14.1278061016825
100364,-11.1928048564719
100365,-14.4144296280925
100366,-28.1284430482794
100367,-23.1587820460384
100368,-14.6384330059657
100369,-32.3671606920353
100370,-8.16021493542396
100371,-20.3401317031539
100372,-15.7096164682654
100373,-29.6343773840578
100374,-21.1311826295791
100375,-26.7508016666686
100376,-23.7086230558808
100377,-17.290529295353
100378,-0.0338712064758298
100379,-25.9649511780071
100380,-20.4316079348239
100381,-23.5002249306275
100382,-22.7490868685955
100383,-19.3488465544291
100384,-19.743050566413
100385,-20.9898805893773
100386,-7.62261326811543
100387,-16.5893933467569
100388,-26.1977808899069
100389,-15.074376281816
100390,-21.2354246556456
100391,-32.6033082029623
100392,-13.1777340689937
100393,-23.0049801750239
100394,-26.7601637202717
100395,-13.4909441026428
100396,-26.8535112584652
100397,-22.8458661827271
100398,-17.0265815448464
100399,-25.8410321347153
100400,-24.7369279829
100401,-26.4548718846405
100402,-27.0950104210441
100403,-15.5072688799361
100404,-21.5215946012389
100405,-28.8896480307816
100406,-23.6943189126123
100407,-24.2542320877863
100408,-12.5804432028634
100409,-25.3307422831407
100410,-16.0415451341473
100411,-14.3883012526426
100412,-13.7214918680309
100413,-20.3579705366792
100414,-26.2036533334721
100415,-25.3667650647306
100416,-22.128640393929
100417,-23.5731191478463
100418,-17.6279666681521
100419,-19.8979616286354
100420,-15.4972083734675
100421,-20.5092179447694
100422,-25.0555908450798
100423,-27.6200420134974
100424,-21.7507225041635
100425,-41.5389615009377
100426,-26.7582312100607
100427,-21.6404870325268
100428,-18.5287832549407
100429,-34.3853350512322
100430,-18.4807317844127
100431,-8.76076443737554
100432,-23.1957009598509
100433,-14.5871604992371
100434,-15.1795402745104
100435,-29.563227937286
100436,-11.1440249663395
100437,-21.2399928830542
100438,-20.2618788368429
100439,-20.9133519979205
100440,-22.957114903759
100441,-22.7910097360794
100442,-21.2593643013285
100443,-10.7236365700788
100444,-27.0899699485979
100445,-16.1904231847746
100446,-14.3921663975526
100447,-23.0262887946353
100448,-28.0929943283815
100449,-21.7465731363842
100450,-35.9336897061542
100451,-16.5791763212842
100452,-22.7723512758025
100453,-23.746902258252
100454,-17.2651746493221
100455,-19.7819042587615
100456,-20.2927282311545
100457,-21.6771812945487
100458,-21.6471331703715
100459,-22.7039560741353
100460,-23.8888594739073
100461,-14.6904026950739
100462,-23.3888678054533
100463,-21.5389789155825
100464,-22.9287174031268
100465,-18.6257050735988
100466,-26.0055159000357
100467,-25.8347890990857
100468,-10.1944307799443
100469,-21.8213005706529
100470,-20.9866170492919
100471,-22.735322902136
100472,-32.0018864374261
100473,-20.7515320681272
100474,-21.6690379906116
100475,-29.7832337019573
100476,-22.1906855641854
100477,-25.8037861651228
100478,-19.1560045008393
100479,-20.01807074241
100480,-27.3442632940307
100481,-32.7451837338577
100482,-18.3230024010553
100483,-21.0982232116481
100484,-21.082975795389
100485,-22.0007536165382
100486,-18.523262330081
100487,-28.80332505247
100488,-23.7793513371102
100489,-26.4038646859539
100490,-32.2441819631692
100491,-17.4726729427741
100492,-30.9133545240189
100493,-30.7516846495307
100494,-24.9197656700651
100495,-26.9550206766075
100496,-30.2825440439566
100497,-20.5688426063347
100498,-25.7473313119901
100499,-33.8932097742211
100500,-28.4527900335729
100501,-20.0209457455523
100502,-28.8243242578171
100503,-20.9352096306966
100504,-26.9764275352036
100505,-17.2351924003653
100506,-29.1760579022503
100507,-23.7542723916913
100508,-21.530387901798
100509,-17.2044405609196
100510,-31.5090262974095
100511,-21.2479281224266
100512,-26.6280593872066
100513,-19.2992848801815
100514,-22.3264025543744
100515,-9.16813462759458
100516,-21.5602217962522
100517,-25.0505910692538
100518,-23.5699622463457
100519,-30.7455662196548
100520,-15.5336495715503
100521,-20.4230248282751
100522,-20.9864897344891
100523,-22.8233549929428
100524,-19.6853946611437
100525,-19.9820103766469
100526,-25.6097428448625
100527,-24.4529512613507
100528,-21.2153192307271
100529,-17.9544790225142
100530,-29.0979992805104
100531,-20.1688042833024
100532,-21.6410288782516
100533,-24.1599769426876
100534,-21.0499339008369
100535,-14.7705320448052
100536,-27.0904423580107
100537,-27.8313554335593
100538,-20.5192328949606
100539,-27.3798598739899
100540,-23.191948168432
100541,-16.2426209009664
100542,-21.7276636284893
100543,-19.9659157542486
100544,-31.1413859295731
100545,-23.5126359842009
100546,-22.8124868010059
100547,-18.9024942428715
100548,-25.6485816695052
100549,-28.2524006531522
100550,-19.8603416912003
100551,-30.3975318976099
100552,-16.8851949855845
100553,-27.2309267805472
100554,-18.7517858668573
100555,-23.3452068390685
100556,-14.5901893562143
100557,-24.5811740661992
100558,-29.1677242722872
100559,-21.3603426122121
100560,-14.2112968945264
100561,-28.3640787097427
100562,-13.0290624123732
100563,-22.4776611962715
100564,-28.3085170058314
100565,-20.2723542463973
100566,-21.1957652897361
100567,-17.5686681947595
100568,-30.8216241593482
100569,-18.5110479250574
100570,-18.2208145559687
100571,-10.325705125215
100572,-22.4290111522441
100573,-25.0038125074328
100574,-22.968631824514
100575,-21.9744974229937
100576,-24.6967756078467
100577,-18.9354137024215
100578,-25.3210261268805
100579,-26.2878498984039
100580,-22.06354208689
100581,-17.9516218454712
100582,-14.1790175555161
100583,-18.479269496771
100584,-24.4297111088648
100585,-17.2593405603699
100586,-23.7057690829021
100587,-14.9408748411439
100588,-21.3259321560978
100589,-23.282216623543
100590,-15.5435754506639
100591,-21.667066036995
100592,-20.1168081295348
100593,-18.8646857126581
100594,-22.6815459719316
100595,-16.6806847234394
100596,-22.1025750493176
100597,-12.9481458571868
100598,-25.6120592372225
100599,-30.8037532343136
100600,-18.896172391932
100601,-20.0385703092975
100602,-20.8669854970146
100603,-18.3363375945089
100604,-22.1793850493526
100605,-24.7465086973385
100606,-21.5266215714253
100607,-10.693090149242
100608,-15.778885637432
100609,-23.3217206130618
100610,-18.3399798390413
100611,-19.4103789504693
100612,-22.0228761121578
100613,-24.7163925686933
100614,-19.29828696812
100615,-21.5268605835976
100616,-21.1167795877019
100617,-10.154202909229
100618,-21.8769211862947
100619,-22.4718992761593
100620,-19.5048143443607
100621,-25.6599107354574
100622,-18.5501765334677
100623,-23.2844406474815
100624,-23.1689047574454
100625,-24.4029466188017
100626,-30.1920304730866
100627,-18.8291041741692
100628,-14.1106774929505
100629,-21.4936652015852
100630,-27.1433862271776
100631,-24.4310614301022
100632,-30.2643051655679
100633,-19.3105126395956
100634,-21.2812150255373
100635,-15.3899381932697
100636,-18.8684329798743
100637,-14.8399446715323
100638,-21.8463984236332
100639,-24.9915461617723
100640,-24.8267738611159
100641,-10.2409895802806
100642,-27.9025643843975
100643,-26.055427493419
100644,-22.3132936722256
100645,-21.2395102514726
100646,-31.4131646585407
100647,-24.4102481010162
100648,-24.1457002998421
100649,-16.4255366261122
100650,-22.1383406589762
100651,-13.2042723663554
100652,-31.7492663813977
100653,-23.6260574592338
100654,-25.5847786596405
100655,-22.901105923157
100656,-23.3344473162221
100657,-27.3448858240636
100658,-19.0577430363604
100659,-12.7816704530529
100660,-19.6304275476549
100661,-18.3201099529899
100662,-20.5880667944277
100663,-23.7470247622905
100664,-15.7292110378392
100665,-18.9383215790137
100666,-13.4150063676223
100667,-23.2487911157914
100668,-23.653324071543
100669,-39.2052502569849
100670,-23.8484244966877
100671,-22.8297922377111
100672,-21.6687814142473
100673,-22.089570683467
100674,-15.972103135048
100675,-21.4567371725975
100676,-17.8570096153251
100677,-26.5436207477508
100678,-20.0055774024721
100679,-20.6852952649841
100680,-28.940145196122
100681,-24.2569586192183
100682,-20.9723082318595
100683,-20.3661792784882
100684,-11.441501880792
100685,-27.7988281326868
100686,-26.0600929920293
100687,-23.2696633282405
100688,-16.7821855833317
100689,-24.6148423364838
100690,-14.9079306006749
100691,-17.5375682300173
100692,-24.6508862690069
100693,-23.9166754601652
100694,-22.4496821844428
100695,-15.5195220746316
100696,-24.5477817937259
100697,-25.1036410813401
100698,-19.1322971189894
100699,-14.7636151874172
100700,-24.0699059736333
100701,-12.9357562861717
100702,-24.5580743089321
100703,-20.1316199942877
100704,-18.8390605404211
100705,-10.2203461950331
100706,-23.0176101790563
100707,-23.0650757374922
100708,-22.9535371757365
100709,-31.5124134637427
100710,-18.4881255865792
100711,-16.520003869189
100712,-17.377846022919
100713,-20.2643577546973
100714,-20.4913760993828
100715,-20.4017505882316
100716,-19.151569964866
100717,-30.0711854202541
100718,-23.293233555228
100719,-29.0457300496
100720,-21.8676096205883
100721,-26.91852882391
100722,-31.8530135452704
100723,-18.6019693552391
100724,-17.7506275229601
100725,-23.3404868980573
100726,-29.3495745224108
100727,-16.4965509856091
100728,-25.2623685046229
100729,-21.7670359978596
100730,-24.0783069466429
100731,-24.5041547436904
100732,-21.5592068242022
100733,-25.9972780378342
100734,-23.5586906437836
100735,-19.5961625587912
100736,-23.2057669686147
100737,-21.5753557616685
100738,-29.0746111793995
100739,-18.2487174404597
100740,-20.1153315666093
100741,-19.2064109800555
100742,-24.7007154003825
100743,-17.7503486224502
100744,-19.8282397030968
100745,-25.424435135807
100746,-15.0660639360683
100747,-20.4122768089237
100748,-17.6531998269309
100749,-21.6217741395224
100750,-22.1818411133889
100751,-14.6624740069907
100752,-16.1528028483228
100753,-17.2503046957096
100754,-7.86418006612517
100755,-19.3616810269064
100756,-28.771771923385
100757,-19.0465792852641
100758,-27.7284220604062
100759,-17.9750762091087
100760,-23.7025038018957
100761,-20.2987536105591
100762,-20.0606570285606
100763,-11.5461182127557
100764,-13.9939484999929
100765,-24.9791174584298
100766,-26.9413477823845
100767,-15.7665807006481
100768,-18.0366442323582
100769,-30.8239753468985
100770,-18.3822840375278
100771,-19.0494227437572
100772,-10.2899463212826
100773,-17.8932809807751
100774,-16.8473757063603
100775,-17.2675280185143
100776,-19.1857685515849
100777,-27.419335764625
100778,-14.3429953534602
100779,-21.3396601411791
100780,-14.0057116693855
100781,-19.5928086339281
100782,-22.4921135517644
100783,-16.0181447634121
100784,-25.6922168581866
100785,-21.1958614170159
100786,-31.965102383783
100787,-17.0811825048423
100788,-19.5126386981899
100789,-20.7164669612528
100790,-24.4085348759642
100791,-20.8152226027048
100792,-21.713461014774
100793,-24.8348204607065
100794,-27.5604528364429
100795,-17.0237171138
100796,-17.403107179628
100797,-29.3717496469753
100798,-13.2901218782495
100799,-21.2279333130908
100800,-17.8788886464932
100801,-20.0795854625323
100802,-18.4616925131355
100803,-17.0639280043451
100804,-28.2920655386882
100805,-10.9211891381346
100806,-16.5959809801688
100807,-24.398747680219
100808,-21.9238379647244
100809,-18.2869121912655
100810,-14.9391485162763
100811,-30.5687551603207
100812,-3.83014344903207
100813,-18.2991398187777
100814,-11.5290954334821
100815,-21.3881136960914
100816,-31.6994547921201
100817,-15.3022328395385
100818,-12.5899189769014
100819,-25.5042084673117
100820,-23.7260177449941
100821,-11.2431161528613
100822,-19.4571728856734
100823,-16.9678749599322
100824,-20.2326081274062
100825,-20.6156151690826
100826,-20.5079809963875
100827,-19.3239389159887
100828,-27.4845303103119
100829,-14.8125775510604
100830,-13.6827434300245
100831,-21.4097726965336
100832,-17.276934570541
100833,-23.354576060883
100834,-16.1800635182655
100835,-16.5025467786885
100836,-17.7007264269715
100837,-27.7793659242732
100838,-18.5181118374595
100839,-29.1311681655688
100840,-21.8206602180104
100841,-22.5060756686648
100842,-20.2152042912255
100843,-18.5579445772946
100844,-21.7627393676011
100845,-15.7953639555836
100846,-20.3457331864014
100847,-19.5919229123566
100848,-19.7671238450611
100849,-29.5014414995406
100850,-20.3244526321616
100851,-12.4813736676738
100852,-27.7242836182117
100853,-24.5289525201715
100854,-20.9745398595183
100855,-16.7651538103354
100856,-23.9472790969207
100857,-16.1513629119579
100858,-28.7758194616743
100859,-24.9991240118432
100860,-27.1028624233081
100861,-21.3004256388428
100862,-26.1976094540736
100863,-14.6758653027962
100864,-18.541256055176
100865,-14.5982178999523
100866,-23.0295019282111
100867,-21.5958080211109
100868,-24.4776168049102
100869,-21.8049863039863
100870,-18.7687508817918
100871,-22.2124688410783
100872,-28.5652799244788
100873,-25.681324164784
100874,-15.7802733948503
100875,-19.7953632371481
100876,-16.7799391813973
100877,-26.6885554760671
100878,-30.3939258914898
100879,-17.8869495917939
100880,-18.5193513003657
100881,-21.3850354722148
100882,-17.9261485837605
100883,-14.4499642347094
100884,-30.714798862452
100885,-26.6067062253353
100886,-20.3121353297233
100887,-18.1298614576059
100888,-19.1207440373171
100889,-23.4984296149413
100890,-19.6045592751834
100891,-20.7000902615295
100892,-34.0654381009252
100893,-20.8617091907325
100894,-23.0046995054583
100895,-19.960952009923
100896,-20.7244583348611
100897,-20.9046935051249
100898,-10.5787950751066
100899,-20.8664085843044
100900,-26.1577836689612
100901,-22.2799588145381
100902,-18.5809861546918
100903,-16.0927318763953
100904,-25.3652311531289
100905,-18.2028750747379
100906,-18.7128539334898
100907,-27.2712659021124
100908,-29.2676425855196
100909,-22.3467631421374
100910,-23.3357782000993
100911,-29.6929470563729
100912,-27.826196279893
100913,-15.2553139938225
100914,-25.7028851229981
100915,-23.9460420317485
100916,-22.4072143599629
100917,-37.1197242147075
100918,-28.4214078890272
100919,-21.4123541212078
100920,-18.0990170724219
100921,-20.1499081391559
100922,-14.557622041078
100923,-20.9327535515546
100924,-25.1447926876609
100925,-21.0959707632223
100926,-21.6063452066247
100927,-24.4293427551187
100928,-20.3034721635937
100929,-26.0497129929114
100930,-25.0868887608603
100931,-17.8059807865204
100932,-22.382755414729
100933,-32.7880439868325
100934,-20.1992821565056
100935,-26.8432407748345
100936,-30.9630745206036
100937,-17.2245185969818
100938,-22.2188488836068
100939,-17.5271538523516
100940,-8.93331880520506
100941,-20.7769046058948
100942,-22.7359767795103
100943,-24.0977555641221
100944,-18.3427961135039
100945,-22.0207782775042
100946,-23.3834117837633
100947,-17.1284459102544
100948,-29.752007936837
100949,-30.2435936366353
100950,-11.8205973385023
100951,-16.9183306478056
100952,-12.9397356213811
100953,-26.7235205319805
100954,-23.7087907290475
100955,-29.7627099880153
100956,-19.1461146876791
100957,-18.0545878351811
100958,-20.0485937556228
100959,-21.0720341384457
100960,-25.0189216986986
100961,-16.1368887095226
100962,-17.6606994207636
100963,-19.3945736743359
100964,-18.2815308628816
100965,-19.5278085262797
100966,-14.5131438280631
100967,-22.7220548612926
100968,-9.71687267063534
100969,-27.1962843431289
100970,-28.0743529538992
100971,-25.7455948230803
100972,-25.0703174300947
100973,-22.5800741298852
100974,-21.0111569018747
100975,-19.0187251675844
100976,-20.0860266686173
100977,-28.5504776479671
100978,-14.5411553408073
100979,-30.7604296237324
100980,-19.6642235892869
100981,-20.3824131865797
100982,-25.8608084160025
100983,-23.518663949254
100984,-18.4849929556751
100985,-17.123116026859
100986,-26.7714334693652
100987,-18.8519700667111
100988,-31.5254756516607
100989,-30.3368127182416
100990,-23.5214662912393
100991,-32.3236870415264
100992,-19.9930873733211
100993,-24.9626621588493
100994,-23.9668759005732
100995,-25.5862204047143
100996,-25.0448722990138
100997,-30.5576117995007
100998,-21.2037921396531
100999,-29.0538531737007
101000,-23.2990705712612
101001,-24.9183139456552
101002,-24.9701317076021
101003,-18.4947589800503
101004,-22.7124245051548
101005,-22.1381920996033
101006,-19.9724377205181
101007,-24.4458980522594
101008,-15.9980580481005
101009,-28.9518073197514
101010,-20.451791887131
101011,-31.7412977344468
101012,-17.5463736858897
101013,-22.9832919113478
101014,-25.0410018473013
101015,-20.2147219680136
101016,-18.8849397670318
101017,-26.3049184625165
101018,-19.6404142539701
101019,-24.8285006022591
101020,-25.7921896270082
101021,-17.7727852779571
101022,-25.651142980374
101023,-16.0560881845387
101024,-18.8343163454135
101025,-19.3568589508922
101026,-31.9764785632772
101027,-18.4499403031926
101028,-20.4367581472674
101029,-17.4319204070754
101030,-31.2964306762284
101031,-20.7214382251841
101032,-20.4907547012363
101033,-22.2527552181831
101034,-19.0176387501281
101035,-17.4987425260092
101036,-29.0195706276178
101037,-28.8932683991466
101038,-18.9415651137264
101039,-22.1673608540876
101040,-25.1726961516777
101041,-26.1396260438372
101042,-26.7833502651909
101043,-29.9947102473737
101044,-22.4552727812481
101045,-22.9037887448359
101046,-30.1224359091667
101047,-28.6449012711692
101048,-16.9005026452325
101049,-19.0144824224093
101050,-32.2980694169621
101051,-26.9059027413036
101052,-11.4401302465995
101053,-20.0450441115833
101054,-22.6497368396832
101055,-21.9542525250158
101056,-21.5752881263469
101057,-23.7532346455893
101058,-19.2386786761134
101059,-20.9670991246547
101060,-12.9530000808987
101061,-27.4524263505331
101062,-19.2534369191882
101063,-16.8298987873656
101064,-27.9165185717202
101065,-24.8949669330952
101066,-27.2395610665642
101067,-26.3080644208636
101068,-19.1828281594196
101069,-23.3446573963447
101070,-15.9125613927874
101071,-22.5937941660367
101072,-29.9704817892833
101073,-21.7145009059047
101074,-24.6052154624186
101075,-26.3869503960905
101076,-16.6703248183642
101077,-10.2811126993277
101078,-21.5300936348588
101079,-13.1786636181795
101080,-15.4011814297537
101081,-30.1844574651063
101082,-24.5351430602098
101083,-24.3736801490711
101084,-21.7505999240191
101085,-26.3268640105137
101086,-22.2901261101493
101087,-26.5310883329157
101088,-20.986493335475
101089,-28.6837603775094
101090,-18.2819106618182
101091,-16.0949475686544
101092,-24.9245604477042
101093,-25.4435830797152
101094,-26.2974805516989
101095,-21.2760456923625
101096,-18.708531822202
101097,-28.7420486718483
101098,-19.4503898383708
101099,-20.6767982431298
101100,-20.6447996999368
101101,-12.7050481820308
101102,-8.1398901594933
101103,-20.0366715970389
101104,-18.4742119796027
101105,-18.782038683937
101106,-18.2112476271533
101107,-28.5650076579548
101108,-12.1972708195008
101109,-17.8083131418391
101110,-21.3293169082634
101111,-21.8088393704914
101112,-23.7048740025771
101113,-21.4685790903646
101114,-16.9564272705704
101115,-26.0853219871949
101116,-18.5363409930786
101117,-26.7778476869143
101118,-17.0905170835721
101119,-19.0443740215003
101120,-16.3392416409786
101121,-21.7813774823965
101122,-22.1173193413288
101123,-14.4100563186733
101124,-23.1602705755687
101125,-15.2729040480083
101126,-14.9426288405244
101127,-22.9931277679983
101128,-26.4584091951979
101129,-20.3258296246981
101130,-20.1513716177801
101131,-12.6445433680543
101132,-18.6542432267688
101133,-27.7480727594805
101134,-24.3827139737423
101135,-21.0969135584963
101136,-35.4331694672955
101137,-18.7698219240925
101138,-29.610863884367
101139,-20.7489053326192
101140,-16.0617244762021
101141,-15.8535186773382
101142,-13.0913307034919
101143,-16.9102321670767
101144,-14.0579258168027
101145,-15.1721632014147
101146,-25.0784597516796
101147,-26.9669508593624
101148,-19.3991536637822
101149,-27.5740958986386
101150,-23.6565229936363
101151,-27.1080004244613
101152,-11.5934167080619
101153,-26.7856840570853
101154,-20.4927185642528
101155,-24.4768337222767
101156,-27.6026615589432
101157,-26.099475688699
101158,-19.3772282982289
101159,-28.9206100129614
101160,-17.8698614956467
101161,-14.3915540408205
101162,-25.7731635344381
101163,-23.2713616301986
101164,-17.2829654406059
101165,-14.1861158132393
101166,-19.1598904023134
101167,-16.9874488989587
101168,-13.6652745095226
101169,-21.434955409678
101170,-16.5151889575827
101171,-19.2371323054147
101172,-19.914984132766
101173,-18.0486538299847
101174,-19.2291167131132
101175,-25.2884895096553
101176,-8.39506810139942
101177,-25.244458120331
101178,-12.9278494492716
101179,-23.1523245502046
101180,-14.4554234079232
101181,-29.1880505882523
101182,-23.5744633922176
101183,-30.7367659827784
101184,-18.9262745812619
101185,-21.2497516362135
101186,-13.8358088824577
101187,-21.6021421861798
101188,-15.9671050547661
101189,-18.3682555010752
101190,-11.3620648935915
101191,-21.1726656581614
101192,-18.1360989020776
101193,-22.6437006324329
101194,-22.1951797334615
101195,-17.9221109239107
101196,-22.5385999928393
101197,-19.4534417805014
101198,-21.993191813284
101199,-16.2206891680934
101200,-14.9711036007255
101201,-19.9932935651018
101202,-20.4245510496977
101203,-8.81073117216181
101204,-26.5448468783153
101205,-21.4096758984937
101206,-26.7071862696665
101207,-18.5073826172637
101208,-20.1852070263501
101209,-15.1472808165685
101210,-19.6483296810806
101211,-16.7044359328275
101212,-18.9982026690672
101213,-19.2786107055669
101214,-25.6197976096017
101215,-26.8703338703478
101216,-11.0471142790669
101217,-25.4095277737931
101218,-24.7078051321501
101219,-22.1808470093597
101220,-25.054693754376
101221,-14.4324933773708
101222,-25.6554017209344
101223,-15.8070986329431
101224,-16.4443987812648
101225,-9.86970924288578
101226,-26.4358367344603
101227,-22.3155085569558
101228,-6.98809348632893
101229,-18.857947364945
101230,-20.4286202338926
101231,-18.3855386702774
101232,-26.0036544037801
101233,-16.0314800565473
101234,-23.9544979499724
101235,-25.2684478178409
101236,-19.5181079713654
101237,-31.23507926722
101238,-25.3241888050549
101239,-30.822794213432
101240,-16.3319007125354
101241,-33.7301686932879
101242,-27.0947261874952
101243,-18.6617830612283
101244,-21.3784590283213
101245,-22.8972952928569
101246,-22.4987367115962
101247,-17.2503711582937
101248,-26.7820972218389
101249,-13.5775952375261
101250,-23.2761177756788
101251,-21.8082416495374
101252,-11.9796642129964
101253,-18.7863603293811
101254,-26.2246430683063
101255,-12.3266881567825
101256,-15.6398012323631
101257,-24.1914783213979
101258,-20.3912993305034
101259,-20.962082288394
101260,-19.7164537017773
101261,-27.9655130826738
101262,-19.8804538621163
101263,-25.0266723809383
101264,-24.1421876204731
101265,-20.4117499707669
101266,-25.5258322556797
101267,-14.4597654567165
101268,-23.7341605910409
101269,-23.5267151436188
101270,-30.7195193915827
101271,-15.3294463744479
101272,-15.8506356745972
101273,-25.0815885566389
101274,-20.5853169333735
101275,-19.3941423648057
101276,-12.9637919753679
101277,-28.4118745481398
101278,-23.3898087406975
101279,-28.4631300085662
101280,-22.0798500064655
101281,-23.9219731755794
101282,-18.6266833464859
101283,-19.7575094636079
101284,-18.053884215251
101285,-31.0791268462738
101286,-17.6273707090419
101287,-14.8197515213344
101288,-20.5417666850581
101289,-14.5635771977344
101290,-23.8871715825781
101291,-27.4223247333059
101292,-29.622189051887
101293,-25.5572535889309
101294,-13.9303674942649
101295,-15.5735510350387
101296,-22.7958914261971
101297,-18.7599227755198
101298,-25.5663190429773
101299,-22.6722982866619
101300,-20.6278210499057
101301,-14.2958817140641
101302,-23.9543485968762
101303,-16.4914340839955
101304,-23.8252754622867
101305,-25.1561926388185
101306,-24.6052333203652
101307,-18.7062229941298
101308,-24.356379817
101309,-20.7222257444296
101310,-18.0970580315045
101311,-18.8797815949662
101312,-14.9541594748382
101313,-21.3045686623013
101314,-32.5834153113285
101315,-21.1668712131595
101316,-29.0030820717078
101317,-21.7624081808503
101318,-25.0153391453384
101319,-15.9335804210447
101320,-21.5978784731787
101321,-32.7366952695379
101322,-24.69821629747
101323,-26.6232873475411
101324,-16.6145184270512
101325,-27.8753188763332
101326,-23.8669800800443
101327,-19.6136810379376
101328,-21.3185689105022
101329,-20.5932542907204
101330,-21.0509213941258
101331,-26.9485948176387
101332,-19.6965226648306
101333,-14.0354702029722
101334,-28.7523776732942
101335,-24.4387546937808
101336,-26.870798382376
101337,-28.2501305760594
101338,-28.2912579255195
101339,-31.6995632582377
101340,-20.373238539252
101341,-19.6595234834497
101342,-22.5603250424426
101343,-28.0723136312523
101344,-10.2538398030648
101345,-21.0026434695979
101346,-20.6387134347859
101347,-24.5592848168583
101348,-17.9945752160823
101349,-34.9415812164793
101350,-20.3303363747378
101351,-14.6055743016017
101352,-29.8095627794119
101353,-14.4119823265194
101354,-25.0571397277163
101355,-26.4124095832873
101356,-26.8532485623076
101357,-24.5058791559578
101358,-21.0082562876
101359,-21.4016787251741
101360,-21.9913236050965
101361,-19.8866677594035
101362,-30.1603695646511
101363,-15.8737127798613
101364,-30.6825076990021
101365,-25.8701933001176
101366,-24.8096448452573
101367,-16.4308600941637
101368,-20.6022726094534
101369,-19.9527493123524
101370,-16.1511237448862
101371,-21.8612695125124
101372,-10.916937992494
101373,-31.6688375386419
101374,-23.0287565126602
101375,-18.8105139893003
101376,-23.9460764912633
101377,-27.1605898830304
101378,-22.4654736338864
101379,-17.0307954941349
101380,-28.4146564525311
101381,-16.2659245697169
